会员,级别,评价星级,评价内容,时间,点赞数,评论数,追评时间,追评内容,商品属性,页面网址,页面标题,sku,好评度,评价关键词,评论类型,该类型评论数
d***g,,5星,佳能r50轻便易用 画质出色 对焦迅速 新手也能轻松拍出好照片,2026-02-11,,,,,R50白色18-45套机128G基础套装,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
u***l,,5星,外形外观：细节完美 第一次购买 开箱这一刻真的被颜值征服了,2026-02-11,,,,,R50白色18-45套机128G基础套装,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
5p8c2ur3wof1ay,,5星,多方对比，还是入手佳能r50相机上手容易，性能也好，小孩也很喜欢，发货速度快，客服也很耐心,2026-02-11,,,,,R50白色18-45套机128G基础套装,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
jd_67i7z79q0qj8sh,,5星,"产品包装：包装很严实，宝贝很新
外形外观：外观大气，机身加镜头很轻，拿久了手不酸
成像效果：拍照很清晰，功能很多
很值得入手的一款新手相机",2026-02-11,,,,,R50黑色18-45套机128G基础套装,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
j***c,,5星,快递非常快，配送及时，相机便携，拍照很清楚，更有佳能的风格，很喜欢，带出去很方便，推荐购买,2026-02-11,,6.0,,,R50黑色R5018-45镜头套机,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
鱼***n,,5星,真的被这台相机惊喜到了！颜值和性能双在线，机身轻巧便携，塞进背包里毫无压力，出门旅拍、日常记录都超方便。画质完全超出预期，高像素搭配出色的色彩还原，不管是拍人像还是风景，细节都清晰锐利，直出片自带氛围感，发朋友圈根本不用修图。,2026-01-08,,,,,R50黑色18-45套机128G基础套装,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
辉辉佑,,5星,拍照画面超级喜欢，操作简单，特别拍人物特别好,2026-01-05,,1.0,,,R50白色R5018-45镜头套机,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
呀-闲蛋-,,5星,简单好上手，拍照清晰，套头够用，推荐！,2026-01-10,,1.0,,,R50白色R5018-45镜头套机,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
漂***妞,,5星,相机不错，小巧方便携带，画质清晰，操作简单，很喜欢。包装结实，没有磕碰，反应速度快，发货速度快，次日达。最近有需要的，可以入手。,2026-01-31,,1.0,,,R50白色R5018-45镜头套机,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
垚***8,,5星,"第一次买相机，做了很多攻略，最后决定选择性价比较高的佳能r50,到手发现很惊艳，属于性价比超高的一款相机，很喜欢，会推荐给更多人。",2026-01-22,,1.0,,,R50白色R5018-45镜头套机,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
酒***舞,,5星,"产品包装：包装完好，有保护措施
外形外观：外观大气，黑色沉稳，有档次感
成像效果：清晰度很好，对于业余选手来说很够用
反应速度：反应迅速，按键灵敏
便携性能：有相机包，有带子很方便。",2026-02-01,,,,,R50黑色18-45套机128G基础套装,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
温***c,,5星,终于拿到心心念念的佳能r50了，颜值非常的高，产品包装很完美，佳能值得信赖。外形很好看，白色的颜值高，成像效果很完美，反应速度快，赞,2026-01-11,,1.0,,,R50白色R5018-45镜头套机,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
jd_k56183jnfa8w2e,,5星,心心念念的相机终于有啦😍😍😍真的很漂亮，颜值很高，爱了爱了😍,2026-01-12,,1.0,,,R50白色18-45套机256G旅拍套装,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
慎独67777,,5星,佳能R50上手后感觉非常轻便，对焦速度快且准，对于新手非常友好。直出色彩优秀，尤其是拍人像讨喜。操作逻辑简单，触摸屏体验流畅。性价比极高，完全能满足日常记录和Vlog拍摄的需求。 收起,2025-12-29,,,,,R50白色R5018-45镜头套机,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
j***h,,5星,相机送达速度很快，外观小巧精致，白色的颜值很高，佳能的相机拍人确实不错，拍人特别好看，还很清晰，推荐购买，，，，，很满意的购物,2026-01-07,,1.0,,,R50白色R5018-45镜头套机,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
jd_xqyonjdkAMcY,,5星,讲真，我最满意的就是售前，售后的服务，又快，解答也很详细，我完全小白，客服没有一点不耐烦，都讲解的特别的仔细，给我讲步骤啊，发讲解视频啊什么的。相机也能达到我自己的一个预期，真的是赞赞赞赞赞赞赞赞！,2026-01-27,,,,,R50白色18-45套机256G旅拍套装,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
u***1,,5星,相机收到了，还不错哦，拍的照片很清晰，很好看，这是我第一次买相机，很激动，很喜欢，有种爱不释手的感觉，质量不错哦，反应速度很快，成像效果很清晰，外形外观也很好看。。。。。。。。👌,2026-02-07,,,,,R50白色单机身+RF50F1.8256G进阶套装,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
jd_90pb560f61387i,,5星,相机轻巧便捷  女生用毫无压力  手感很好  买了套餐  方便实用,2026-01-18,,,,,R50黑色18-45套机256G旅拍套装,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
王大美ningning,,5星,"产品包装：完美
外形外观：完美
成像效果：完美
作为初级入门选手，反复问AI智能又对比许多，佳能R50是不错选择，先练练手为了后续更好入手佳能其它系列产品。",2026-02-07,,,,,R50黑色18-45套机256G旅拍套装,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
j***x,,5星,佳能R50简直是新手和Vlog博主的梦中情机！机身迷你轻便，挂脖子一整天都不累～对焦快得像开了挂，抓拍运动瞬间超轻松！视频支持4K无裁切，画面清晰到头发丝都看得见，防抖日常拍足够稳。直出照片自带日系清新感，省去调色烦恼！翻转屏自拍超方便，触屏操作跟玩手机似的，小白秒上手。电池确实不够扛，但带两块备用就OK。5k预算想要高画质+易用性？闭眼入不亏，记录生活、拍美妆穿搭都超棒，冲就对了！📸💘,2026-01-30,,1.0,,,R50黑色R50单机,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
b***e,,5星,"产品包装：产品包装的非常精细，一层层纸箱包裹好，完美没有磕碰
外形外观：实机比图片更好看，白色戳中了审美点
便携性能：机身很轻，就算是放上了镜头也非常轻便，适合旅游拍摄",2026-02-10,,,,,R50白色18-45套机128G基础套装,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
jd_8cz3ryvtp1fpf5,,5星,东西质量非常好，与卖家描述的完全一致，非常满意，真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物。,2026-01-03,,,,,R50白色18-45套机128G基础套装,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
阅墨小茶,,5星,"产品包装：包装了两个大纸箱和泡泡膜保护！
外形外观：我买了最爱的白色～
成像效果：我晚上到的，感觉很好看诶
反应速度：反应很快.
便携性能：很轻巧！
其他特色：送啦很多东西哈哈哈哈！",2026-01-04,,,,,R50白色18-45套机256G旅拍套装,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
那***哟,,5星,此用户未及时填写评价内容,2026-01-31,,,购后66天追评,相机很好，买来给娃拍照片，比较方便，出门也好携带，送的有相机包，非常好操作，适合新手。,R50黑色单机身+RF50F1.8256G进阶套装,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
自由童心,,5星,送货速度很快，昨天晚上下单，今天就到了，重量很轻便，颜色很正，包装完好，给孩子买的，刚打开，电池先充电了，赠的包一般，明天使用后再追评吧！,2026-01-26,,,,,R50白色18-45套机128G基础套装,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
killerbbbbbbb,,5星,佳能相机堪称摄影爱好者与专业人士的优选。其全像素双核CMOS AF技术带来约0.05秒高速对焦，配合DIGIC处理器，抓拍瞬间精准高效。画质表现出众，色彩还原真实自然，尤其人像肤色通透讨喜，高光层次丰富。操作逻辑简洁人性化，触控屏与清晰菜单降低新手门槛，搭配丰富镜头群与可靠耐用性，无论是日常记录、旅行采风还是专业创作，都能稳定输出优质作品。,2026-01-11,,2.0,,,R50白色R5018-45镜头套机,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
F***i,,5星,机身轻巧，搭配标配镜头用起来很轻松，换上18-300的镜头也不会很臃肿，触摸屏几乎操作所有功能，会用手机拍照都懂使用，入门学习成本低。对焦迅速，内置的智能功能增加可玩性，缺点是标配电池容量不足，自配电池是标准操作，手型太大的要调整屏幕显示避免手掌误碰触导致误操作。,2026-01-07,,1.0,,,R50黑色R5018-45镜头套机,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
